"발생년","발생년월일시","주야","요일","사망자수","부상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","도로형태_대분류","도로형태","가해자_당사자종별","피해자_당사자종별","발생위치(X_UTMK)","발생위치(Y_UTMK)","경도","위도"," 어린이사고 여부"
"2017","2017-05-15 16","주","월","1","1","0","1","0","서울","도봉구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","승용차","보행자","960613","1961615","127.0534831","37.65318457","N"
"2017","2017-05-15 17","주","월","1","0","0","0","0","전북","남원시","차량단독","전도전복","전도전복","안전운전 의무 불이행","교차로","교차로부근","이륜차","없음","984296","1703237","127.3272195","35.32457649","N"
"2017","2017-05-15 19","야","월","1","0","0","0","0","대전","유성구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","985828","1819845","127.3420031","36.37595284","N"
"2017","2017-05-15 20","야","월","1","0","0","0","0","충남","논산시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","964732","1801532","127.1076447","36.2103133","N"
"2017","2017-05-15 21","야","월","1","1","1","0","0","충북","충주시","차대차","측면충돌","측면충돌","안전거리 미확보","단일로","기타단일로","화물차","승용차","1030058.7","1891658.6","127.8379302","37.02296758","N"
"2017","2017-05-15 23","야","월","1","3","2","1","0","충북","충주시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","1025275","1892957","127.7841944","37.03481267","N"
"2017","2017-05-16 02","야","화","1","0","0","0","0","서울","송파구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","승용차","보행자","968138","1944089","127.1395519","37.49550824","N"
"2017","2017-05-16 02","야","화","1","0","0","0","0","인천","남동구","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","이륜차","929902.4","1939249.4","126.7074888","37.44977817","N"
"2017","2017-05-16 04","야","화","1","0","0","0","0","경기","시흥시","차대차","추돌","추돌","안전운전 의무 불이행","교차로","교차로내","승용차","농기계","931677","1929813","126.7284232","37.36486084","N"
"2017","2017-05-16 04","야","화","1","1","0","1","0","경남","김해시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1127974","1693457","128.9062997","35.22834353","N"
"2017","2017-05-16 06","주","화","1","0","0","0","0","경북","칠곡군","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","특수차","화물차","1073982","1784324","128.3213995","36.05299954","N"
"2017","2017-05-16 08","주","화","1","0","0","0","0","경남","하동군","차대사람","횡단중","횡단중","안전운전 의무 불이행","기타","기타","승용차","보행자","1026376","1675506","127.7893082","35.07430046","N"
"2017","2017-05-16 10","주","화","1","0","0","0","0","강원","인제군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","승용차","1070134","1996043","128.2983948","37.96162661","N"
"2017","2017-05-16 10","주","화","1","0","0","0","0","대구","서구","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","이륜차","승합차","1096397","1764500","128.5678231","35.87233429","N"
"2017","2017-05-16 17","주","화","1","0","0","0","0","충남","당진시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","이륜차","승용차","927051","1869747","126.6820267","36.82311211","N"
"2017","2017-05-16 18","야","화","1","0","0","0","0","경기","용인시","차량단독","전도전복","전도전복","안전운전 의무 불이행","기타","기타","농기계","없음","981444","1907036","127.2910058","37.16188077","N"
"2017","2017-05-16 18","야","화","1","4","3","1","0","전남","무안군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","화물차","화물차","895915","1665498","126.3596798","34.97904457","N"
"2017","2017-05-16 20","야","화","1","0","0","0","0","충남","보령시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","918228","1817652","126.5886436","36.35281103","N"
"2017","2017-05-16 20","야","화","1","0","0","0","0","경남","합천군","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1056829","1739054","128.1277418","35.64601578","N"
"2017","2017-05-16 23","야","화","1","0","0","0","0","충남","공주시","차대사람","기타","기타","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","966711","1830501","127.1284221","36.47154594","N"
"2017","2017-05-17 00","야","수","1","0","0","0","0","경기","성남시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","967352","1931731","127.1312072","37.38409106","N"
"2017","2017-05-17 05","야","수","1","3","1","2","0","울산","남구","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","화물차","화물차","1164035","1725347","129.3088191","35.51049796","N"
"2017","2017-05-17 08","주","수","1","0","0","0","0","경남","고성군","차대차","측면충돌","측면충돌","교차로 통행방법 위반","교차로","교차로내","화물차","이륜차","1075606","1666896","128.3284752","34.99417889","N"
"2017","2017-05-17 12","주","수","1","0","0","0","0","경기","화성시","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","938872","1914158","126.8109594","37.22425935","N"
"2017","2017-05-17 12","주","수","1","1","0","1","0","경북","경주시","차대차","측면충돌","측면충돌","중앙선 침범","교차로","교차로부근","이륜차","특수차","1175337","1756739","129.4402161","35.79144816","N"
"2017","2017-05-17 13","주","수","1","0","0","0","0","강원","홍천군","차대차","후진중충돌","후진중충돌","안전운전 의무 불이행","단일로","터널안","화물차","농기계","1033245","1963395","127.8769698","37.66947111","N"
"2017","2017-05-17 16","주","수","1","0","0","0","0","경기","성남시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","승합차","보행자","965340","1926826","127.1087097","37.33980596","N"
"2017","2017-05-17 16","주","수","1","1","0","1","0","경북","경주시","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1143092","1762071","129.0844955","35.84473221","N"
"2017","2017-05-17 20","야","수","1","0","0","0","0","울산","중구","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승합차","보행자","1163162","1729949","129.3001232","35.55211598","N"
"2017","2017-05-18 00","야","목","1","0","0","0","0","경기","의정부시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","승용차","보행자","959480","1971055","127.0401138","37.73821869","N"
"2017","2017-05-18 03","야","목","1","0","0","0","0","경기","파주시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","941675","1980051","126.837321","37.8183348","N"
"2017","2017-05-18 04","야","목","1","0","0","0","0","부산","서구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","1138912","1678664","129.0239707","35.09354356","N"
"2017","2017-05-18 06","주","목","1","0","0","0","0","서울","동작구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","951376","1944761","126.9498891","37.50083441","N"
"2017","2017-05-18 06","주","목","1","0","0","0","0","대구","서구","차대차","측면충돌","측면충돌","신호위반","단일로","기타단일로","자전거","승용차","1096044","1765746","128.5640636","35.88360113","N"
"2017","2017-05-18 06","주","목","1","0","0","0","0","대전","중구","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","991173","1813564","127.4016631","36.31939103","N"
"2017","2017-05-18 08","주","목","1","0","0","0","0","충남","금산군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","농기계","988889","1791023","127.376538","36.11614686","N"
"2017","2017-05-18 12","주","목","1","0","0","0","0","강원","태백시","차량단독","전도","전도","안전운전 의무 불이행","기타","기타","승용차","없음","1132409.7","1909145.3","128.991464","37.17169122","N"
"2017","2017-05-18 12","주","목","1","0","0","0","0","경북","경주시","차대차","측면충돌","측면충돌","신호위반","단일로","기타단일로","자전거","자전거","1154948","1764713","129.2162425","35.86673969","N"
"2017","2017-05-18 12","주","목","1","0","0","0","0","대구","동구","차대사람","길가장자리구역통행중","길가장자리구역통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1112814","1764358","128.7496238","35.86930034","N"
"2017","2017-05-18 15","주","목","1","1","0","1","0","전남","보성군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","터널안","화물차","건설기계","977292","1648312","127.251665","34.82916981","N"
"2017","2017-05-18 15","주","목","1","0","0","0","0","대전","동구","차량단독","전도","전도","안전운전 의무 불이행","기타","기타","승용차","없음","997913","1815248","127.4767453","36.33461123","N"
"2017","2017-05-18 17","주","목","1","1","1","0","0","전남","장흥군","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","945979","1631581","126.9103105","34.67711999","Y"
"2017","2017-05-18 18","야","목","1","0","0","0","0","경남","창원시(통합)","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","이륜차","1110535","1684868","128.7135527","35.1529872","N"
